title,creator,description,archival_date,date,date approximate,subject,source,finding_aid,publisher,book relationship,identifier,object_location,image_small,image_thumb,format original,format,type,display_template,rights,rightsstatement,language,date digital,location,state,county,city,geonames,latitude,longitude,date created,date modified,contentdm file path,objectid
December Flood,,"A picture of the Flood in St. Maries, Idaho that was taken in December.",1933,1933,,floods (natural events); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-25,https://objects.lib.uidaho.edu/whitepine/69_2_I-25.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-25_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-25_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606232/saint-maries.html,47.3142,-116.5634,2016-08-12,2018-05-01,/whitepine/image/159.jp2,whitepine66
"Flood in St. Maries, Idaho.",,"A photo of Milwaukee Lumber Company during flood, St. Maries, Idaho that was taken in December.",1933,1933,,lumberyard (stores); floods (natural events); log (wood); railroad (infrastructure); rivers;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 35,69_2_B-26,https://objects.lib.uidaho.edu/whitepine/69_2_B-26.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-26_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-26_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Saint Maries, Benewah County, ID",Idaho,Benewah County,Saint Maries River,http://www.geonames.org/5606232/saint-maries.html,47.3142,-116.5634,2016-08-12,2018-05-01,/whitepine/image/160.jp2,whitepine68
Logging Camp,,"Rose Lake Lumber Company, Falls Creek Camp. According to Dick Reed this was a typical camp of that time: capacity about 40 men, double deck single bunks, five bunkhouses, wash house, office, _ shack, kitchen and mess house, barn blacksmith shop, barn wood shack, and filers shack. Courtesy of Tom Reed, Coeur d'Alene.",1924,1924,,lumber camps;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 43,69_2_B-27,https://objects.lib.uidaho.edu/whitepine/69_2_B-27.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-27_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-27_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Falls Creek, Shoshone County, ID",Idaho,Shoshone County,Falls Creek,http://www.geonames.org/5592790/falls-creek.html,47.7461,-116.0209,2016-08-12,2018-05-01,/whitepine/image/161.jp2,whitepine69
Typical Logging Chute,,"Typical log chute with tread for horses used in trailing, near Big Creek in the St. Joe River area. Courtesy of St. Maries Gazette-Record.",1915,1915,yes,chutes; log (wood);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 111,69_2_B-28,https://objects.lib.uidaho.edu/whitepine/69_2_B-28.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-28_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-28_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/,,,"East Fork Big Creek, Latah County, ID",Idaho,Latah County,East Fork Big Creek,http://www.geonames.org/5591912/east-fork-big-creek.html,46.9906,-116.7001,2016-08-12,2018-05-01,/whitepine/image/162.jp2,whitepine70
Horses Trailing Logs in Chute,"Anderson, I.V.",Horses trailing logs in chute. Emerald Creek. Creek Camp #2.Credit to U.S.D.A. Forest Service.,1928-06-23,1928-06-23,,chutes; log (wood); draft horses;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 114,69_2_B-29,https://objects.lib.uidaho.edu/whitepine/69_2_B-29.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-29_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-29_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"East Fork Emerald Creek, Benewah County, ID",Idaho,Benewah County,East Fork Emeral Creek,http://www.geonames.org/5591971/east-fork-emerald-creek.html,47.0245,-116.329,2016-08-12,2018-05-01,/whitepine/image/163.jp2,whitepine71
Diamond Match Company Chute and Flume,,"A picture of the Diamond Match Company chute and flume located in  Big Creek, Kaniksu National Forest.",1928,1928,,chutes; flumes; forests (plant community);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-30,https://objects.lib.uidaho.edu/whitepine/69_2_I-30.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-30_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-30_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Fall Creek, Bonner County, ID",Idaho,Bonner County,Fall Creek,http://www.geonames.org/5592730/fall-creek.html,48.3359,-116.1668,2016-08-12,2018-05-01,/whitepine/image/164.jp2,whitepine72
Team of Draft Horses,Trux Truskowsky,"Team of Percherons skidding corral poles driven by Kenneth Smith at the Tree Farm, Hayden Lake, Idaho.",1944,1944,yes,draft horses; log (wood); forests (plant communities);,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 108,69_2_B-31,https://objects.lib.uidaho.edu/whitepine/69_2_B-31.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-31_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-31_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Lake Hayden, Kootenai County, ID",Idaho,Kootenai County,Lake Hayden,http://www.geonames.org/5595333/lake-hayden.html,47.7689,-116.7149,2016-08-12,2018-05-01,/whitepine/image/165.jp2,whitepine73
Horses Hauling by Flatboat [02],,John Connors hauling logging supplies to the Winton Lumber Company convoys by flatboat and team on Coeur d'Alene River. Courtesy Mrs. Miles Robbins.,1923,1923,,rivers; draft horses; boats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 104,69_2_B-32,https://objects.lib.uidaho.edu/whitepine/69_2_B-32.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-32_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-32_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Devils Elbow Background, Shoshone County, ID",Idaho,Shoshone County,Devils Elbow Background,http://www.geonames.org/5590997/devils-elbow-campground.html,47.7613,-116.0348,2016-08-12,2018-05-01,/whitepine/image/166.jp2,whitepine74
Horses Hauling by Flatboat [01],"McHarg, Charles K.","Logging supplies being hauled by flatboat and team up the North Fork of the Coeur d'Alene River, half mile above Prichard, Idaho. All logging supplies, including camp equipment and machinery, are being transported in this way. Logging railroad being constructed will replace this method.",1923-07-16,1923-07-16,,rivers; draft horses; boats;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,,69_2_I-33,https://objects.lib.uidaho.edu/whitepine/69_2_I-33.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_i-33_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_i-33_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Prichard Creek, Shoshone County, ID",Idaho,Shoshone County,Prichards Creek,http://www.geonames.org/5604495/prichard-creek.html,47.6603,-115.9691,2016-08-12,2018-05-01,/whitepine/image/167.jp2,whitepine75
Tugboat Fleet,"Walker, Kyle; Donated by the Coeur d'Alene Chamber of Commerce",Lafferty Transportation Company diesel tugboats traveling on Lake Coeur d'Alene.,1955,1955,,tugboats; lakes (bodies of water); fleets;,"White Pine: King of Many Waters collection, 1964-1970, MG 69, University of Idaho Library Special Collections and Archives",https://archiveswest.orbiscascade.org/ark:80444/xv75245,Mountain Press Publishing Company,WPKOMW p. 126,69_2_B-34,https://objects.lib.uidaho.edu/whitepine/69_2_B-34.jpg,https://objects.lib.uidaho.edu/whitepine/small/69_2_b-34_sm.jpg,https://objects.lib.uidaho.edu/whitepine/thumbs/69_2_b-34_th.jpg,black and white print,image/jpeg,Image;StillImage,image,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,"Black Bay, Kootenai County, ID",Idaho,Kootenai County,Black Bay,http://www.geonames.org/5585938/black-bay.html,47.5244,-116.8024,2016-08-12,2018-05-01,/whitepine/image/168.jp2,whitepine76
