objectid,parentid,title,description,introduction,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_url,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript,transcriber
sbw172,,Timeline/history of the Bear Creek Ranger Station from 1912 to 1934.,"Exactly as titled, this document describes significant occurrences in the history of the Bear Creek Ranger Station from 1912 and 1934. It concludes with a list of personnel who served there over that time span. The timeline is in an outline format.",,,,1934,,Wilderness Pages,timeline; Bear Creek Ranger Station,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,Unknown,8,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Diaries,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/172,172,pdf,sbw172.pdf,https://objects.lib.uidaho.edu/sbw/sbw172.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw172_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw172_th.jpg,,
sbw173,,A history of the Three Forks Ranger Station.,"This is another timeline of events, this time telling the history of the Three Forks Ranger Station from 1910 to 1920. Unlike Document 8, however, this history is in the form of an essay. No author is indicated.",,,,1910,,Wilderness Pages,Three Forks Ranger Station; timeline,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,Unknown,9,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Diaries,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/173,173,pdf,sbw173.pdf,https://objects.lib.uidaho.edu/sbw/sbw173.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw173_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw173_th.jpg,,
sbw174,,Memorandum for District Forester: Selway Fire  1919,"This document, authored by Chas F. Howell, discusses how the Selway's fire suppression plan should adapt in the coming years, based on the outcome of the last four fire seasons, from 1916 to 1919. Howell discusses each specific fire season  and sometimes specific fires  at length, using the Service's mistakes as evidence for the changes he suggests. This report is especially interesting when you consider that 1910, 1914, and 1919 were three of the area's worst fire seasons ever, and as such fire suppression policy in the area during the 1910s in general was in a wildly fluctuating state from year to year. This document gives an interesting glimpse into that process of rapid change and response.",,"Howell, C. F.",,1919-09-01,,Wilderness Pages,fire suppression; fire management; fire,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Missoula Northern Region Archives,https://sbw.lib.uidaho.edu/pages.html,,Fire: Selway,10,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/174,174,pdf,sbw174.pdf,https://objects.lib.uidaho.edu/sbw/sbw174.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw174_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw174_th.jpg,,
sbw175,,Report by Elers Koch on the causes of the 1919 Selway fire(s).,"A report by Elers Koch (the ranger immortalized in Forty Years A Forester) on the massively destructive fire season of 1919. Koch suggests what he sees to be necessary changes to the region's fire-suppression policy, using firsthand experience fighting the fires of 1919 as his evidence.",,"Koch, Elers",,1919-10-23,,Wilderness Pages,fire suppression; fire management; fire,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Missoula Northern Region Archives,https://sbw.lib.uidaho.edu/pages.html,,Fire: Selway,11,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/175,175,pdf,sbw175.pdf,https://objects.lib.uidaho.edu/sbw/sbw175.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw175_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw175_th.jpg,,
sbw176,,Selway River Chronology,"This timeline, which runs from 1878 to 1949, was composed by Mary H. Williams. It lists, in outline format, many significant events that took place on and near the Selway River.",,"Williams, Mary H.",,2007,,Wilderness Pages,timeline; chronology; personal recollections,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,Unknown,12,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Diaries,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/176,176,pdf,sbw176.pdf,https://objects.lib.uidaho.edu/sbw/sbw176.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw176_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw176_th.jpg,,
sbw177,,Trapping Wildlife Accounts/Chronology,"This timeline is also authored by Mary H. Williams. It runs from 1812 to 1947, and lists in outline format a great many important moments in the history of trapping in the SBW.  Please note: both accounts (numbers 12 & 13) displayed here are essentially one-time snapshots of projects which are works in progress and are continually being improved and corrected.",,"Williams, Mary H.",,2007,,Wilderness Pages,trapping; Wildlife; timeline; personal recollections,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,Unknown,13,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Diaries,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/177,177,pdf,sbw177.pdf,https://objects.lib.uidaho.edu/sbw/sbw177.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw177_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw177_th.jpg,,
sbw178,,Historical Happenings in the Macgruder Corridor,"This document is a short, essay-style retelling of the history of the area that would eventually come to be called the Macgruder Corridor. The document was written by Frank Schumaker, an early District Ranger at Magruder and also the author of one of the most important early histories of the west side of the Bitterroot National Forest. The essay starts with the coming of Lewis and Clark to the area and ends around 1920.",,Shumaker?,,1920,,Wilderness Pages,Magruder Corridor,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Bitterroot National Forest Historical Files, Montana",https://sbw.lib.uidaho.edu/pages.html,,Unknown,14,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Federal government records,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/178,178,pdf,sbw178.pdf,https://objects.lib.uidaho.edu/sbw/sbw178.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw178_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw178_th.jpg,,
sbw179,,Rugged Selway country had its share of tragedy,"This is a newspaper article documenting the death of the man named Archer, who died in a skiing accident outside of Martin Moes cabin in 1899, during a heavy snowstorm. This incident is referenced in a number of Dick Walker's interviews. This document includes a hand-drawn map and diagram of what is supposed to have happened in the Archer accident.",,"Monroe, B. K.",,1972-07-01,,Wilderness Pages,Archer's Grave; tragedy,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,Unknown,16,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Newspaper clipping,,Image;StillImage; Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/179,179,pdf,sbw179.pdf,https://objects.lib.uidaho.edu/sbw/sbw179.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw179_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw179_th.jpg,,
sbw180,,"Kelley to Chief Forester, 13 February 1939",This letter from Regional Forester Even W. Kelley to the Chief Forester illustrates the importance of agency cooperation in the successful implementation of any wildlife policy. The letter is a summary of the cooperative efforts developed between different state organizations as well as the tensions between federal and state agencies as the forest service tries to develop a plan to deal with game problems that transgress state lines.,,"Kelley, Evan W.",,1939-02-13,,Wilderness Pages,Wildlife,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,,Letter_Kelley_to_Chief_Forester_02-13-39,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/180,180,pdf,sbw180.pdf,https://objects.lib.uidaho.edu/sbw/sbw180.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw180_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw180_th.jpg,,
sbw181,,"Letter, Kelley to Chief Forester, 1 May 1937","In this heated letter, Regional Forester Evan W. Kelley argues that federal agencies should have jurisdiction over lands designated as national forests, and that federal policy should always supersede state policy. The latter, he claims, is inconsistent and obstructs federal efforts to establish an effective wildlife management plan.",,"Kelley, Evan W.",,1937-05-01,,Wilderness Pages,Wildlife,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,,Letter_Kelley_to_Chief_Forester_05-01-37,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/181,181,pdf,sbw181.pdf,https://objects.lib.uidaho.edu/sbw/sbw181.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw181_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw181_th.jpg,,
sbw182,,"Letter, Tebbe to Lloyd 27 March 1961","In March of 1961 Regional Forester Tebbe writes to activist citizen Merle D. Lloyd, reassuring him that the forest service understands the importance of irrigation to the Montana economy. Tebbe opposes Lloyds desire to establish a large reservoir because it would eliminate the entire east face of the Bitterroot Mountains. Here, Tebbe counters Lloyds economic argument with an aesthetic one: The east face is the most beautiful and spectacular part of the wilderness area. We feel that it is possible to have both dams and a wilderness area in this situation.",,Tebbe,,1961-03-27,,Wilderness Pages,Wildlife,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,,Letter_Tebbe_to_Lloyd_03-27-61,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/182,182,pdf,sbw182.pdf,https://objects.lib.uidaho.edu/sbw/sbw182.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw182_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw182_th.jpg,,
sbw183,,"Letter, Young to Haven 24 October 1934","In this letter, Stanley P. Young, in charge of the Division of Game Management, defends forest service policy to J. N. Haven, President of the Clearwater River Valley Conservation League, who claims forest service activity has benefited sheep and cattle farmers over sportsmen and hunters. Young counters Havens accusation by arguing that the first priority of the forest service is to restore the natural environment as rapidly as possible, which favors the interests of all groups concerned.",,Young,,1934-10-24,,Wilderness Pages,Wildlife,Selway-Bitterroot Wilderness (Idaho and Mont.),46.116667,-114.933333,Unpublished,"The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html",Unknown,https://sbw.lib.uidaho.edu/pages.html,,,Letter_Young_to_Haven_10-24-34,"In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,Correspondence Files,,Text,application/pdf,eng,300 dpi TIFF original; pdf for access.,2011,http://cdm17254.contentdm.oclc.org/cdm/ref/collection/sbw/id/183,183,pdf,sbw183.pdf,https://objects.lib.uidaho.edu/sbw/sbw183.pdf,https://objects.lib.uidaho.edu/sbw/small/sbw183_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw183_th.jpg,,
