objectid,parentid,title,creator,location,latitude,longitude,date,recipient,recipient_location,description,subject,source,type,format,language,rights,rightsstatement,identifier,display_template,filename,object_location,image_small,image_thumb,image_alt_text,object_transcript
mosher221,mosher219,,,,,,,,,,,,,application/pdf,,,,mg118_folder39_02,pdf,mg118_folder39_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder39_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder39_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder39_02_th.jpg,,/objects/mosher039-02.md
mosher222,mosher219,,,,,,,,,,,,,application/pdf,,,,mg118_folder39_03,pdf,mg118_folder39_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder39_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder39_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder39_03_th.jpg,,
mosher223,,"Raycide Mosher to Clarissa Mosher, 1865-07-07","Mosher, Raycide","Nashville, Tennessee",36.1640177,-86.78380903,1865-07-07,"Mosher, Clarissa","Albion, Michigan","Letter from Raycide Mosher to his sister, Clarissa Mosher; includes discussion of Raycide's movement from Louisville to Nashville, saving and spending money, and the food available in and around camp.",soldiers; civil wars; military camps,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder40_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder40_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_01_th.jpg,,/objects/mosher040.md
mosher224,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_01,pdf,mg118_folder40_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_01_th.jpg,,/objects/mosher040-01.md
mosher225,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_02,pdf,mg118_folder40_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_02_th.jpg,,/objects/mosher040-02.md
mosher226,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_03,pdf,mg118_folder40_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_03_th.jpg,,/objects/mosher040-03.md
mosher227,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_04,pdf,mg118_folder40_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_04_th.jpg,,/objects/mosher040-04.md
mosher228,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_05,pdf,mg118_folder40_05.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_05.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_05_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_05_th.jpg,,/objects/mosher040-05.md
mosher229,mosher223,,,,,,,,,,,,,application/pdf,,,,mg118_folder40_06,pdf,mg118_folder40_06.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder40_06.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder40_06_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder40_06_th.jpg,,/objects/mosher040-06.md
mosher230,,"Raycide Mosher to Henry ""Harry"" and Sarah ""Sally"" Mosher, 1865-07-16","Mosher, Raycide","Nashville, Tennessee",36.1640177,-86.78380903,1865-07-16,"Mosher, Henry; Mosher, Sarah","Albion, Michigan","Letter from Raycide Mosher to his father, Henry ""Harry"" Mosher, and mother, Sarah ""Sally"" Mosher; includes discussion of Raycide's plans upon returning home, such as purchasing land and keeping animals.",soldiers; civil wars; cows (mammals),"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder41_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder41_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_01_th.jpg,,/objects/mosher041.md
mosher231,mosher230,,,,,,,,,,,,,application/pdf,,,,mg118_folder41_01,pdf,mg118_folder41_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder41_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_01_th.jpg,,/objects/mosher041-01.md
mosher232,mosher230,,,,,,,,,,,,,application/pdf,,,,mg118_folder41_02,pdf,mg118_folder41_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder41_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_02_th.jpg,,/objects/mosher041-02.md
mosher233,mosher230,,,,,,,,,,,,,application/pdf,,,,mg118_folder41_03,pdf,mg118_folder41_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder41_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_03_th.jpg,,/objects/mosher041-03.md
mosher234,mosher230,,,,,,,,,,,,,application/pdf,,,,mg118_folder41_04,pdf,mg118_folder41_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder41_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_04_th.jpg,,/objects/mosher041-04.md
mosher235,mosher230,,,,,,,,,,,,,application/pdf,,,,mg118_folder41_05,pdf,mg118_folder41_05.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder41_05.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder41_05_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder41_05_th.jpg,,
mosher236,,"Raycide Mosher to Mosher family, 1865-07-17","Mosher, Raycide","Nashville, Tennessee",36.1640177,-86.78380903,1865-07-17,Mosher family,"Albion, Michigan",Letter from Raycide Mosher to his family; includes discussion of Raycide's desire to return home and his advice about running the family farm.,soldiers; civil wars; farming (activity or system),"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder42_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder42_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder42_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder42_01_th.jpg,,/objects/mosher042.md
mosher237,mosher236,,,,,,,,,,,,,application/pdf,,,,mg118_folder42_01,pdf,mg118_folder42_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder42_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder42_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder42_01_th.jpg,,/objects/mosher042-01.md
mosher238,mosher236,,,,,,,,,,,,,application/pdf,,,,mg118_folder42_02,pdf,mg118_folder42_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder42_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder42_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder42_02_th.jpg,,/objects/mosher042-02.md
mosher239,mosher236,,,,,,,,,,,,,application/pdf,,,,mg118_folder42_03,pdf,mg118_folder42_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder42_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder42_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder42_03_th.jpg,,/objects/mosher042-03.md
mosher240,mosher236,,,,,,,,,,,,,application/pdf,,,,mg118_folder42_04,pdf,mg118_folder42_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder42_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder42_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder42_04_th.jpg,,
mosher241,,"Raycide Mosher to Sarah ""Sally"" Mosher, 1865-08-18","Mosher, Raycide","Nashville, Tennessee",36.1640177,-86.78380903,1865-08-18,"Mosher, Sarah","Albion, Michigan","Letter from Raycide Mosher to his mother, Sarah ""Sally"" Mosher; includes discussion of Raycide's unit's activities and his unhappiness with the officers.",soldiers; civil wars; military officers ,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder43_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder43_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder43_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder43_01_th.jpg,,/objects/mosher043.md
mosher242,mosher241,,,,,,,,,,,,,application/pdf,,,,mg118_folder43_01,pdf,mg118_folder43_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder43_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder43_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder43_01_th.jpg,,/objects/mosher043-01.md
mosher243,mosher241,,,,,,,,,,,,,application/pdf,,,,mg118_folder43_02,pdf,mg118_folder43_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder43_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder43_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder43_02_th.jpg,,/objects/mosher043-02.md
mosher244,mosher241,,,,,,,,,,,,,application/pdf,,,,mg118_folder43_03,pdf,mg118_folder43_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder43_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder43_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder43_03_th.jpg,,/objects/mosher043-03.md
mosher245,,"Raycide Mosher to Clarissa Mosher, undated","Mosher, Raycide","Nashville, Tennessee",36.1640177,-86.78380903,1864,"Mosher, Clarissa","Albion, Michigan","Letter from Raycide Mosher to his sister, Clarissa Mosher; includes description of Raycide's unit and the food available. Undated, but likely written in 1864.",soldiers; civil wars; military camps,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder44_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder44_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder44_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder44_01_th.jpg,,/objects/mosher044.md
mosher246,mosher245,,,,,,,,,,,,,application/pdf,,,,mg118_folder44_01,pdf,mg118_folder44_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder44_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder44_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder44_01_th.jpg,,/objects/mosher044-01.md
mosher247,mosher245,,,,,,,,,,,,,application/pdf,,,,mg118_folder44_02,pdf,mg118_folder44_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder44_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder44_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder44_02_th.jpg,,/objects/mosher044-02.md
mosher248,mosher245,,,,,,,,,,,,,application/pdf,,,,mg118_folder44_03,pdf,mg118_folder44_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder44_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder44_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder44_03_th.jpg,,/objects/mosher044-03.md
mosher249,,Assorted envelopes,,,,,,,,Envelopes not assigned to specific letters.,envelopes; mail (documents); mailing addresses,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder45_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder45_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder45_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder45_01_th.jpg,,
mosher250,mosher249,,,,,,,,,,,,,application/pdf,,,,mg118_folder45_01,pdf,mg118_folder45_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder45_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder45_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder45_01_th.jpg,,
mosher251,mosher249,,,,,,,,,,,,,application/pdf,,,,mg118_folder45_02,pdf,mg118_folder45_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder45_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder45_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder45_02_th.jpg,,
mosher252,mosher249,,,,,,,,,,,,,application/pdf,,,,mg118_folder45_03,pdf,mg118_folder45_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder45_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder45_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder45_03_th.jpg,,
mosher253,mosher249,,,,,,,,,,,,,application/pdf,,,,mg118_folder45_04,pdf,mg118_folder45_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder45_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder45_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder45_04_th.jpg,,
mosher254,,"Ada May Kirby to Adeline Mosher, 1889-04-01","Kirby, Ada May","Alma, Michigan",43.37887582,-84.65669626,1889-04-01,"Mosher, Adeline","Napa, California","Letter from Ada May Kirby to her aunt, Adeline Mosher, wife of Raycide Mosher; includes discussion of the death of a family member and other family news.",family life; deaths; illness,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder46_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder46_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_01_th.jpg,,/objects/mosher046.md
mosher255,mosher254,,,,,,,,,,,,,application/pdf,,,,mg118_folder46_01,pdf,mg118_folder46_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder46_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_01_th.jpg,,/objects/mosher046-01.md
mosher256,mosher254,,,,,,,,,,,,,application/pdf,,,,mg118_folder46_02,pdf,mg118_folder46_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder46_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_02_th.jpg,,/objects/mosher046-02.md
mosher257,mosher254,,,,,,,,,,,,,application/pdf,,,,mg118_folder46_03,pdf,mg118_folder46_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder46_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_04_th.jpg,,/objects/mosher046-03.md
mosher258,mosher254,,,,,,,,,,,,,application/pdf,,,,mg118_folder46_04,pdf,mg118_folder46_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder46_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_03_th.jpg,,/objects/mosher046-04.md
mosher259,mosher254,,,,,,,,,,,,,application/pdf,,,,mg118_folder46_05,pdf,mg118_folder46_05.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder46_05.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder46_05_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder46_05_th.jpg,,
mosher260,,Military records of Raycide Mosher,,,,,1863-1865,,,Military records of Raycide Mosher; photocopies of originals held by the US government.,military records; soldiers; federal government records,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users",http://rightsstatements.org/vocab/NoC-US/1.0/,mg118_folder49_01,compound_object,,https://objects.lib.uidaho.edu/mosher/mg118_folder49_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_01_th.jpg,,
mosher261,mosher260,,,,,,,,,,,,,application/pdf,,,,mg118_folder49_01,pdf,mg118_folder49_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder49_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_01_th.jpg,,
mosher262,mosher260,,,,,,,,,,,,,application/pdf,,,,mg118_folder49_02,pdf,mg118_folder49_02.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder49_02.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_02_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_02_th.jpg,,
mosher263,mosher260,,,,,,,,,,,,,application/pdf,,,,mg118_folder49_03,pdf,mg118_folder49_03.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder49_03.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_03_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_03_th.jpg,,
mosher264,mosher260,,,,,,,,,,,,,application/pdf,,,,mg118_folder49_04,pdf,mg118_folder49_04.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder49_04.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_04_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_04_th.jpg,,
mosher265,mosher260,,,,,,,,,,,,,application/pdf,,,,mg118_folder49_05,pdf,mg118_folder49_05.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder49_05.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder49_05_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder49_05_th.jpg,,
mosher266,,Newspaper articles announcing donation of Mosher letters to University of Idaho Library,Lewiston Tribune; Palouse Empire News,"Moscow, Idaho",46.73242207,-117.0011384,1983-09,,,Articles from the newspapers the Lewiston Tribune and Palouse Empire News announcing the donation of the Raycide Mosher letters to the University of Idaho Library in September 1983.,donation (method of acquisition); archives (institutions); newspaper clippings,"MG 118, Raycide Mosher Civil War Letters, Special Collections and Archives, University of Idaho Library",Text,application/pdf,eng,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,mg118_folder50_01,pdf,mg118_folder50_01.pdf,https://objects.lib.uidaho.edu/mosher/mg118_folder50_01.pdf,https://objects.lib.uidaho.edu/mosher/small/mg118_folder50_01_sm.jpg,https://objects.lib.uidaho.edu/mosher/thumbs/mg118_folder50_01_th.jpg,,
