title,date,date is approximate?,description,idaho_county,location,latitude,longitude,subject,source,identifier,donor,collection,format original,type,format,language,rights,rightsstatement,cdm_url,collectionid,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
"Sunday School group standing in front of church building. Avon, Idaho.",1905,y,,Latah County,"Avon, Idaho",46.822869,-116.614479,school children; churches (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-109-1a,Mr. & Mrs. Darrel Parks,Idaho Cities & Towns Collection,4.25x6.25 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/30,cities,30,cities30,image,cities30.jpg,https://objects.lib.uidaho.edu/cities/cities30.jpg,https://objects.lib.uidaho.edu/cities/small/cities30_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities30_th.jpg,
"Elk Prairie, Idaho.",1909,y,"Caption on photo 'The new town of 'Elk Prairie' on the Chicago and Milwaukee Railroad, 15 miles above St. Joe, Idaho.'",Shoshone County,"Elk Prairie, Idaho",47.315615,-116.363196,cabins (houses),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-110-1a,"Dixie Ehrenreich, Living Farm Museum",Idaho Cities & Towns Collection,4x5 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/31,cities,31,cities31,image,cities31.jpg,https://objects.lib.uidaho.edu/cities/cities31.jpg,https://objects.lib.uidaho.edu/cities/small/cities31_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities31_th.jpg,
"Panoramic view of Viola, Idaho.",1885,y,,Latah County,"Viola, Idaho",46.84148,-117.024484,panoramas; towns,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-111-1a,"Dixie Ehrenreich, Living Farm Museum",Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/32,cities,32,cities32,image,cities32.jpg,https://objects.lib.uidaho.edu/cities/cities32.jpg,https://objects.lib.uidaho.edu/cities/small/cities32_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities32_th.jpg,
"Panoramic view of Viola, Idaho looking south..",1914,,,Latah County,"Viola, Idaho",46.84148,-117.024484,panoramas; main streets,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-111-1b,"Dixie Ehrenreich, Living Farm Museum",Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/33,cities,33,cities33,image,cities33.jpg,https://objects.lib.uidaho.edu/cities/cities33.jpg,https://objects.lib.uidaho.edu/cities/small/cities33_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities33_th.jpg,
"Post Falls, Idaho.",1964,y,Postcard,Kootenai County,"Post Falls, Idaho",47.709407,-116.95431,rivers; falls,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-112-1a,"Dixie Ehrenreich, Living Farm Museum",Idaho Cities & Towns Collection,4x5 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/34,cities,34,cities34,image,cities34.jpg,https://objects.lib.uidaho.edu/cities/cities34.jpg,https://objects.lib.uidaho.edu/cities/small/cities34_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities34_th.jpg,
"Lamb Bros. General Machinist and Blacksmithing. Harrison, Idaho.",1913,,Jonathan Lamb working in the blacksmith shop,Kootenai County,"Harrison, Idaho",47.455166,-116.784866,interiors; smithies; blacksmith,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-115-4b,,Idaho Cities & Towns Collection,3.5x5 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/35,cities,35,cities35,image,cities35.jpg,https://objects.lib.uidaho.edu/cities/cities35.jpg,https://objects.lib.uidaho.edu/cities/small/cities35_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities35_th.jpg,
"Knox, Idaho.",1905,,"Located 24 miles northeast of Cascade, this site was established by man named Knox, who had a way station on the old Boise-Thunder Mountain Trail",Valley County,"Knox, Idaho",44.682194,-115.679855,cabins (houses),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-113-1a,David L. Whelchel,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/36,cities,36,cities36,image,cities36.jpg,https://objects.lib.uidaho.edu/cities/cities36.jpg,https://objects.lib.uidaho.edu/cities/small/cities36_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities36_th.jpg,
"Crowd of people in street with band in foreground. DeLamar Mercantile in background. DeLamar, Idaho.",1902,y,,Owyhee County,"DeLamar, Idaho",43.016344,-116.749735,main streets; business enterprises; bands (ensembles),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-114-1a,Kenneth A. Dick,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/37,cities,37,cities37,image,cities37.jpg,https://objects.lib.uidaho.edu/cities/cities37.jpg,https://objects.lib.uidaho.edu/cities/small/cities37_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities37_th.jpg,
"Moscow Public Library Moscow, Idaho.",1906,,,Latah County,"Moscow, Idaho",46.733504,-116.998515,libraries (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-02aa,Moscow Public Library,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/38,cities,38,cities38,image,cities38.jpg,https://objects.lib.uidaho.edu/cities/cities38.jpg,https://objects.lib.uidaho.edu/cities/small/cities38_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities38_th.jpg,
"Moscow Public Library Moscow, Idaho.",1906,,,Latah County,"Moscow, Idaho",46.733504,-116.998515,libraries (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-02bb,Moscow Public Library,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/39,cities,39,cities39,image,cities39.jpg,https://objects.lib.uidaho.edu/cities/cities39.jpg,https://objects.lib.uidaho.edu/cities/small/cities39_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities39_th.jpg,
"Moscow Public Library Moscow, Idaho.",1906,,,Latah County,"Moscow, Idaho",46.733504,-116.998515,libraries (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-02c,Rosa Forney Harrison,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/40,cities,40,cities40,image,cities40.jpg,https://objects.lib.uidaho.edu/cities/cities40.jpg,https://objects.lib.uidaho.edu/cities/small/cities40_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities40_th.jpg,
"Moscow Public Library Moscow, Idaho.",1991-01-01,,,Latah County,"Moscow, Idaho",46.733504,-116.998515,libraries (buildings),Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-02d,Marian Murta Bell,Idaho Cities & Towns Collection,4x6 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/41,cities,41,cities41,image,cities41.jpg,https://objects.lib.uidaho.edu/cities/cities41.jpg,https://objects.lib.uidaho.edu/cities/small/cities41_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities41_th.jpg,
"David's Department Store, 3rd and Main Street. Moscow, Idaho.",1900,,,Latah County,"Moscow, Idaho",46.732254,-117.001326,department stores,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-03a,,Idaho Cities & Towns Collection,6x7.75 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/42,cities,42,cities42,image,cities42.jpg,https://objects.lib.uidaho.edu/cities/cities42.jpg,https://objects.lib.uidaho.edu/cities/small/cities42_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities42_th.jpg,
"David's Department Store, 3rd and Main Street. Moscow, Idaho.",1951,,,Latah County,"Moscow, Idaho",46.732254,-117.001326,department stores,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-03b,,Idaho Cities & Towns Collection,8x10 black and white print,Image;StillImage,image/jpeg,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/43,cities,43,cities43,image,cities43.jpg,https://objects.lib.uidaho.edu/cities/cities43.jpg,https://objects.lib.uidaho.edu/cities/small/cities43_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities43_th.jpg,
"Students in front of Russell School (1884-1912). Moscow, Idaho.",1886-01-01,,Moscow's first public school,Latah County,"Moscow, Idaho",46.734314,-116.997582,schools; teachers,Photo Group 5 | University of Idaho Library Special Collections & Archives | https://www.lib.uidaho.edu/special-collections/,5-001-04a,,Idaho Cities & Towns Collection,5x7 black and white print,Image;StillImage,image/jpeg,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://creativecommons.org/publicdomain/mark/1.0/,http://digital.lib.uidaho.edu:80/cdm/ref/collection/cities/id/44,cities,44,cities44,image,cities44.jpg,https://objects.lib.uidaho.edu/cities/cities44.jpg,https://objects.lib.uidaho.edu/cities/small/cities44_sm.jpg,https://objects.lib.uidaho.edu/cities/thumbs/cities44_th.jpg,
