objectid,parentid,title,description,creator,creators title,date,date is approximate?,section,subject,location,latitude,longitude,publisher,digital collection,source,original_link,national archive number,regional office number,identifier,rights,rightsstatement,format_original,duration,type,format,language,digitization specifications,date digital,cdm_url,cdmid,display_template,filename,object_location,image_small,image_thumb,object_transcript
sbw-gallery-021,sbw320,"Bridge at Travelers' Rest, Lolo, Montana. Photo courtesy Debbie Lee",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/travelers-rest-bridge.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-021.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-021.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-021_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-021_th.jpg,
sbw-gallery-022,sbw320,"Native campsite at Travelers' Rest, Lolo, Montana. Photo courtesy Debbie Lee",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/travelers-rest-campsite.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-022.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-022.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-022_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-022_th.jpg,
sbw-gallery-023,sbw320,"Lewis and Clark campsite at Travelers' Rest, location based on archaeological evidence. Photo courtesy Debbie Lee",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/lewis-and-clark-camp-spot.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-023.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-023.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-023_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-023_th.jpg,
sbw-gallery-024,sbw320,"Location of latrine from the Lewis and Clark campsite at Travelers' Rest. The latrine allowed archaeologists to pinpoint the camp site due to trace amounts of mercury in the soil, after the Corpsmen took a cure-all pill containing mercury.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/lewis-and-clark-latrine.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-024.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-024.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-024_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-024_th.jpg,
sbw-gallery-025,sbw320,"Vernon Carroll in Traveler's Rest Museum, standing next to a quote from the Lewis and Clark journals. Photo courtesy Debbie Lee",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-025.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-025.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-025_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-025_th.jpg,
sbw-gallery-026,sbw320,Vernon Carroll on the bridge at Travelers' Rest. Photo courtesy Debbie Lee,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/13/ancient-communities-of-the-selway-bitterroot-wilderness/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-in-museum-standing-next-to-quote-from-lc-journals.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/vernon-on-the-bridge-at-travelers-rest.jpg,,,Selway-Podcast-ep43,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-026.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-026.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-026_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-026_th.jpg,
sbw-gallery-027,sbw321,"The Reverend John Norman MacLean, his wife Clara and sons Norman and Paul",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/01_maclean_family.jpeg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-027.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-027.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-027_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-027_th.jpg,
sbw-gallery-028,sbw321,Blodgett Canyon,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/blodgett.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-028.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-028.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-028_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-028_th.jpg,
sbw-gallery-029,sbw321,Blodgett Canyon,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/blodgettcanyonmt.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-029.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-029.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-029_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-029_th.jpg,
sbw-gallery-030,sbw321,Trail head for the Canyon Trail up into Blodgett Canyon.,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/blodgett-thumb-220x329.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-030.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-030.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-030_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-030_th.jpg,
sbw-gallery-031,sbw321,Grave's Peak,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/gravepeak.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-031.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-031.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-031_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-031_th.jpg,
sbw-gallery-032,sbw321,View from Grave's Peak,,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/gravespeak.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-032.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-032.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-032_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-032_th.jpg,
sbw-gallery-033,sbw321,"Grave's Peak Lookout, 1998.",,,,,,Wilderness Voices,,Selway-Bitterroot Wilderness (Idaho and Mont.),,,"Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/","The Selway-Bitterroot Wilderness History Project, http://sbw.lib.uidaho.edu/index.html","Wilderness Voices, The Selway-Bitteroot Wilderness History Project, https://selwaybitterrootproject.wordpress.com/",https://selwaybitterrootproject.wordpress.com/2013/08/09/nineteen-nineteen/; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/norman2a.jpg; https://selwaybitterrootproject.wordpress.com/wp-content/uploads/2013/08/lookouts_grave-pk-id-98.jpg,,,Selway-Podcast-ep42,"Copyright: The Selway-Bitteroot Wilderness History Project. In Copyright - Educational Use Permitted. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Image;StillImage,image/jpeg,,,,,,image,sbw-gallery-033.jpg,https://objects.lib.uidaho.edu/sbw/sbw-gallery-033.jpg,https://objects.lib.uidaho.edu/sbw/small/sbw-gallery-033_sm.jpg,https://objects.lib.uidaho.edu/sbw/thumbs/sbw-gallery-033_th.jpg,
